chapter_event_id,timestamp,frame_path,detail_crop_path,screen_or_module,visible_change,controls_or_data,possible_functionality,classification,confidence,current_platform_status,platform_evidence,notes
CH08-E0030,00:16:58.400,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0030_00h16m58s400ms_abrupt_change.jpg,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/detail_crops/CH08-E0030_00h16m58s400ms_DETAIL.jpg,Perfil administrativo / Cuentas por cobrar,"CH08-E0030 @ 00:16:58.400: La misma fila de PIC Ejecución se ve en distintas posiciones del desplazamiento horizontal, incluyendo Total, Colaborador y Empresa.",PIC Ejecución; desplazamiento horizontal; Total; Colaborador; Empresa,"La misma fila de PIC Ejecución se ve en distintas posiciones del desplazamiento horizontal, incluyendo Total, Colaborador y Empresa.",VISIBLE,HIGH,NOT_TESTABLE,Auditoría de evidencia fuente; no se ejecutó comparación funcional de la plataforma en este subencargo de solo lectura.,Evidencia visual revisada individualmente: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0030_00h16m58s400ms_abrupt_change.jpg; recorte: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/detail_crops/CH08-E0030_00h16m58s400ms_DETAIL.jpg.
CH08-E0031,00:16:59.000,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0031_00h16m59s000ms_stable_change.jpg,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/detail_crops/CH08-E0031_00h16m59s000ms_DETAIL.jpg,Perfil administrativo / Cuentas por cobrar,"CH08-E0031 @ 00:16:59.000: La misma fila de PIC Ejecución se ve en distintas posiciones del desplazamiento horizontal, incluyendo Total, Colaborador y Empresa.",PIC Ejecución; desplazamiento horizontal; Total; Colaborador; Empresa,"La misma fila de PIC Ejecución se ve en distintas posiciones del desplazamiento horizontal, incluyendo Total, Colaborador y Empresa.",VISIBLE,HIGH,NOT_TESTABLE,Auditoría de evidencia fuente; no se ejecutó comparación funcional de la plataforma en este subencargo de solo lectura.,Evidencia visual revisada individualmente: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0031_00h16m59s000ms_stable_change.jpg; recorte: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/detail_crops/CH08-E0031_00h16m59s000ms_DETAIL.jpg.
CH08-E0032,00:17:03.400,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0032_00h17m03s400ms_settled.jpg,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/detail_crops/CH08-E0032_00h17m03s400ms_DETAIL.jpg,Perfil administrativo / Cuentas por cobrar,"CH08-E0032 @ 00:17:03.400: El submenú de Facturación está abierto sobre PIC Ejecución y lista Hospitalización, Cuentas por cobrar y Preautorizaciones & Reclamos.",Facturación; Hospitalización; Cuentas por cobrar; Preautorizaciones y Reclamos,"El submenú de Facturación está abierto sobre PIC Ejecución y lista Hospitalización, Cuentas por cobrar y Preautorizaciones & Reclamos.",VISIBLE,HIGH,NOT_TESTABLE,Auditoría de evidencia fuente; no se ejecutó comparación funcional de la plataforma en este subencargo de solo lectura.,Evidencia visual revisada individualmente: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0032_00h17m03s400ms_settled.jpg; recorte: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/detail_crops/CH08-E0032_00h17m03s400ms_DETAIL.jpg.
CH08-E0033,00:17:05.200,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0033_00h17m05s200ms_abrupt_change.jpg,,Perfil administrativo / Cuentas por cobrar,"CH08-E0033 @ 00:17:05.200: Cuentas por cobrar abre en la pestaña Cuentas con botones Excel con filtros, Reporte y Excel; la tabla aún no contiene filas.",Cuentas por cobrar; Cuentas; exportaciones; tabla vacía,"Cuentas por cobrar abre en la pestaña Cuentas con botones Excel con filtros, Reporte y Excel; la tabla aún no contiene filas.",VISIBLE,HIGH,NOT_TESTABLE,Auditoría de evidencia fuente; no se ejecutó comparación funcional de la plataforma en este subencargo de solo lectura.,Evidencia visual revisada individualmente: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0033_00h17m05s200ms_abrupt_change.jpg.
CH08-E0034,00:17:05.600,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0034_00h17m05s600ms_abrupt_change.jpg,,Perfil administrativo / Cuentas por cobrar,CH08-E0034 @ 00:17:05.600: La vista Cuentas muestra tres puntos de carga bajo los encabezados de la tabla.,Cuentas; indicador de carga,La vista Cuentas muestra tres puntos de carga bajo los encabezados de la tabla.,VISIBLE,HIGH,NOT_TESTABLE,Auditoría de evidencia fuente; no se ejecutó comparación funcional de la plataforma en este subencargo de solo lectura.,Evidencia visual revisada individualmente: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0034_00h17m05s600ms_abrupt_change.jpg.
CH08-E0035,00:17:06.000,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0035_00h17m06s000ms_abrupt_change.jpg,,Perfil administrativo / Cuentas por cobrar,CH08-E0035 @ 00:17:06.000: La tabla de Cuentas muestra Cargando y el mensaje No hay registros disponibles.,Cuentas; Cargando; sin registros,La tabla de Cuentas muestra Cargando y el mensaje No hay registros disponibles.,VISIBLE,HIGH,NOT_TESTABLE,Auditoría de evidencia fuente; no se ejecutó comparación funcional de la plataforma en este subencargo de solo lectura.,Evidencia visual revisada individualmente: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0035_00h17m06s000ms_abrupt_change.jpg.
CH08-E0036,00:17:06.800,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0036_00h17m06s800ms_settled.jpg,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/detail_crops/CH08-E0036_00h17m06s800ms_DETAIL.jpg,Perfil administrativo / Cuentas por cobrar,CH08-E0036 @ 00:17:06.800: La tabla de Cuentas muestra Cargando y el mensaje No hay registros disponibles.,Cuentas; Cargando; sin registros,La tabla de Cuentas muestra Cargando y el mensaje No hay registros disponibles.,VISIBLE,HIGH,NOT_TESTABLE,Auditoría de evidencia fuente; no se ejecutó comparación funcional de la plataforma en este subencargo de solo lectura.,Evidencia visual revisada individualmente: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0036_00h17m06s800ms_settled.jpg; recorte: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/detail_crops/CH08-E0036_00h17m06s800ms_DETAIL.jpg.
CH08-E0037,00:17:08.800,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0037_00h17m08s800ms_abrupt_change.jpg,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/detail_crops/CH08-E0037_00h17m08s800ms_DETAIL.jpg,Perfil administrativo / Cuentas por cobrar,"CH08-E0037 @ 00:17:08.800: La tabla Cuentas ya contiene filas con fecha, paciente, código de hospitalización, estado, tipo, gestor y total de facturas.",tabla Cuentas; filas; estado; tipo; total facturas,"La tabla Cuentas ya contiene filas con fecha, paciente, código de hospitalización, estado, tipo, gestor y total de facturas.",VISIBLE,HIGH,NOT_TESTABLE,Auditoría de evidencia fuente; no se ejecutó comparación funcional de la plataforma en este subencargo de solo lectura.,Evidencia visual revisada individualmente: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0037_00h17m08s800ms_abrupt_change.jpg; recorte: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/detail_crops/CH08-E0037_00h17m08s800ms_DETAIL.jpg.
CH08-E0038,00:17:27.200,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0038_00h17m27s200ms_settled.jpg,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/detail_crops/CH08-E0038_00h17m27s200ms_DETAIL.jpg,Perfil administrativo / Cuentas por cobrar,"CH08-E0038 @ 00:17:27.200: La tabla Cuentas ya contiene filas con fecha, paciente, código de hospitalización, estado, tipo, gestor y total de facturas.",tabla Cuentas; filas; estado; tipo; total facturas,"La tabla Cuentas ya contiene filas con fecha, paciente, código de hospitalización, estado, tipo, gestor y total de facturas.",VISIBLE,HIGH,NOT_TESTABLE,Auditoría de evidencia fuente; no se ejecutó comparación funcional de la plataforma en este subencargo de solo lectura.,Evidencia visual revisada individualmente: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0038_00h17m27s200ms_settled.jpg; recorte: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/detail_crops/CH08-E0038_00h17m27s200ms_DETAIL.jpg.
CH08-E0039,00:17:32.400,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0039_00h17m32s400ms_abrupt_change.jpg,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/detail_crops/CH08-E0039_00h17m32s400ms_DETAIL.jpg,Perfil administrativo / Cuentas por cobrar,CH08-E0039 @ 00:17:32.400: El buscador contiene ab y la tabla muestra varias coincidencias.,buscador ab; resultados,El buscador contiene ab y la tabla muestra varias coincidencias.,VISIBLE,HIGH,NOT_TESTABLE,Auditoría de evidencia fuente; no se ejecutó comparación funcional de la plataforma en este subencargo de solo lectura.,Evidencia visual revisada individualmente: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0039_00h17m32s400ms_abrupt_change.jpg; recorte: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/detail_crops/CH08-E0039_00h17m32s400ms_DETAIL.jpg.
CH08-E0040,00:17:32.800,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0040_00h17m32s800ms_abrupt_change.jpg,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/detail_crops/CH08-E0040_00h17m32s800ms_DETAIL.jpg,Perfil administrativo / Cuentas por cobrar,CH08-E0040 @ 00:17:32.800: El buscador contiene abra y reduce la tabla a la cuenta de Abraham.,buscador abra; cuenta filtrada,El buscador contiene abra y reduce la tabla a la cuenta de Abraham.,VISIBLE,HIGH,NOT_TESTABLE,Auditoría de evidencia fuente; no se ejecutó comparación funcional de la plataforma en este subencargo de solo lectura.,Evidencia visual revisada individualmente: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0040_00h17m32s800ms_abrupt_change.jpg; recorte: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/detail_crops/CH08-E0040_00h17m32s800ms_DETAIL.jpg.
CH08-E0041,00:17:33.600,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0041_00h17m33s600ms_abrupt_change.jpg,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/detail_crops/CH08-E0041_00h17m33s600ms_DETAIL.jpg,Perfil administrativo / Cuentas por cobrar,"CH08-E0041 @ 00:17:33.600: El menú de la cuenta filtrada está abierto con Ver Cotizaciones, Estados de cuenta, Ver pagos, Archivar y Registro XPO.",menú cuenta; Ver Cotizaciones; Estados cuenta; Ver pagos; Archivar; Registro XPO,"El menú de la cuenta filtrada está abierto con Ver Cotizaciones, Estados de cuenta, Ver pagos, Archivar y Registro XPO.",VISIBLE,HIGH,NOT_TESTABLE,Auditoría de evidencia fuente; no se ejecutó comparación funcional de la plataforma en este subencargo de solo lectura.,Evidencia visual revisada individualmente: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0041_00h17m33s600ms_abrupt_change.jpg; recorte: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/detail_crops/CH08-E0041_00h17m33s600ms_DETAIL.jpg.
CH08-E0042,00:17:39.200,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0042_00h17m39s200ms_settled.jpg,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/detail_crops/CH08-E0042_00h17m39s200ms_DETAIL.jpg,Perfil administrativo / Cuentas por cobrar,CH08-E0042 @ 00:17:39.200: Sobre la cuenta filtrada aparece la superposición Procesando.,cuenta filtrada; Procesando,Sobre la cuenta filtrada aparece la superposición Procesando.,VISIBLE,HIGH,NOT_TESTABLE,Auditoría de evidencia fuente; no se ejecutó comparación funcional de la plataforma en este subencargo de solo lectura.,Evidencia visual revisada individualmente: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0042_00h17m39s200ms_settled.jpg; recorte: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/detail_crops/CH08-E0042_00h17m39s200ms_DETAIL.jpg.
CH08-E0043,00:17:41.200,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0043_00h17m41s200ms_abrupt_change.jpg,,Perfil administrativo / Cuentas por cobrar,CH08-E0043 @ 00:17:41.200: Históricos de estados de cuenta por cobrar muestra pestañas Estados Particulares y Estados Mixtos y una tabla sin datos.,Históricos; Estados Particulares; Estados Mixtos; sin datos,Históricos de estados de cuenta por cobrar muestra pestañas Estados Particulares y Estados Mixtos y una tabla sin datos.,VISIBLE,HIGH,NOT_TESTABLE,Auditoría de evidencia fuente; no se ejecutó comparación funcional de la plataforma en este subencargo de solo lectura.,Evidencia visual revisada individualmente: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0043_00h17m41s200ms_abrupt_change.jpg.
CH08-E0044,00:17:41.600,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0044_00h17m41s600ms_abrupt_change.jpg,,Perfil administrativo / Cuentas por cobrar,CH08-E0044 @ 00:17:41.600: Históricos de estados de cuenta por cobrar muestra pestañas Estados Particulares y Estados Mixtos y una tabla sin datos.,Históricos; Estados Particulares; Estados Mixtos; sin datos,Históricos de estados de cuenta por cobrar muestra pestañas Estados Particulares y Estados Mixtos y una tabla sin datos.,VISIBLE,HIGH,NOT_TESTABLE,Auditoría de evidencia fuente; no se ejecutó comparación funcional de la plataforma en este subencargo de solo lectura.,Evidencia visual revisada individualmente: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0044_00h17m41s600ms_abrupt_change.jpg.
CH08-E0045,00:17:47.400,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0045_00h17m47s400ms_abrupt_change.jpg,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/detail_crops/CH08-E0045_00h17m47s400ms_DETAIL.jpg,Perfil administrativo / Cuentas por cobrar,CH08-E0045 @ 00:17:47.400: La tabla principal vuelve a mostrar la única cuenta filtrada de Abraham.,cuenta filtrada; Abraham,La tabla principal vuelve a mostrar la única cuenta filtrada de Abraham.,VISIBLE,HIGH,NOT_TESTABLE,Auditoría de evidencia fuente; no se ejecutó comparación funcional de la plataforma en este subencargo de solo lectura.,Evidencia visual revisada individualmente: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0045_00h17m47s400ms_abrupt_change.jpg; recorte: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/detail_crops/CH08-E0045_00h17m47s400ms_DETAIL.jpg.
CH08-E0046,00:17:48.000,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0046_00h17m48s000ms_stable_change.jpg,,Perfil administrativo / Cuentas por cobrar,CH08-E0046 @ 00:17:48.000: La tabla principal vuelve a mostrar la única cuenta filtrada de Abraham.,cuenta filtrada; Abraham,La tabla principal vuelve a mostrar la única cuenta filtrada de Abraham.,VISIBLE,HIGH,NOT_TESTABLE,Auditoría de evidencia fuente; no se ejecutó comparación funcional de la plataforma en este subencargo de solo lectura.,Evidencia visual revisada individualmente: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0046_00h17m48s000ms_stable_change.jpg.
CH08-E0047,00:17:49.200,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0047_00h17m49s200ms_settled.jpg,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/detail_crops/CH08-E0047_00h17m49s200ms_DETAIL.jpg,Perfil administrativo / Cuentas por cobrar,"CH08-E0047 @ 00:17:49.200: El menú de la cuenta vuelve a desplegar Ver Cotizaciones, Estados de cuenta, Ver pagos, Archivar y Registro XPO.",menú cuenta; acciones,"El menú de la cuenta vuelve a desplegar Ver Cotizaciones, Estados de cuenta, Ver pagos, Archivar y Registro XPO.",VISIBLE,HIGH,NOT_TESTABLE,Auditoría de evidencia fuente; no se ejecutó comparación funcional de la plataforma en este subencargo de solo lectura.,Evidencia visual revisada individualmente: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0047_00h17m49s200ms_settled.jpg; recorte: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/detail_crops/CH08-E0047_00h17m49s200ms_DETAIL.jpg.
CH08-E0048,00:17:50.400,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0048_00h17m50s400ms_settled.jpg,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/detail_crops/CH08-E0048_00h17m50s400ms_DETAIL.jpg,Perfil administrativo / Cuentas por cobrar,"CH08-E0048 @ 00:17:50.400: La cuenta filtrada permanece visible con estado Activo, tipo Mixto, gestor y total de facturas.",cuenta filtrada; Activo; Mixto; total facturas,"La cuenta filtrada permanece visible con estado Activo, tipo Mixto, gestor y total de facturas.",VISIBLE,HIGH,NOT_TESTABLE,Auditoría de evidencia fuente; no se ejecutó comparación funcional de la plataforma en este subencargo de solo lectura.,Evidencia visual revisada individualmente: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0048_00h17m50s400ms_settled.jpg; recorte: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/detail_crops/CH08-E0048_00h17m50s400ms_DETAIL.jpg.
CH08-E0049,00:17:51.800,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0049_00h17m51s800ms_settled.jpg,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/detail_crops/CH08-E0049_00h17m51s800ms_DETAIL.jpg,Perfil administrativo / Cuentas por cobrar,CH08-E0049 @ 00:17:51.800: El menú contextual de la cuenta aparece nuevamente abierto sobre la fila filtrada.,menú cuenta abierto,El menú contextual de la cuenta aparece nuevamente abierto sobre la fila filtrada.,VISIBLE,HIGH,NOT_TESTABLE,Auditoría de evidencia fuente; no se ejecutó comparación funcional de la plataforma en este subencargo de solo lectura.,Evidencia visual revisada individualmente: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0049_00h17m51s800ms_settled.jpg; recorte: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/detail_crops/CH08-E0049_00h17m51s800ms_DETAIL.jpg.
CH08-E0050,00:17:53.800,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0050_00h17m53s800ms_abrupt_change.jpg,,Perfil administrativo / Cuentas por cobrar,CH08-E0050 @ 00:17:53.800: El modal Pagos - Hospitalización está abierto y muestra un indicador circular de carga.,Pagos Hospitalización; cargando,El modal Pagos - Hospitalización está abierto y muestra un indicador circular de carga.,VISIBLE,HIGH,NOT_TESTABLE,Auditoría de evidencia fuente; no se ejecutó comparación funcional de la plataforma en este subencargo de solo lectura.,Evidencia visual revisada individualmente: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0050_00h17m53s800ms_abrupt_change.jpg.
CH08-E0051,00:17:54.400,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0051_00h17m54s400ms_abrupt_change.jpg,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/detail_crops/CH08-E0051_00h17m54s400ms_DETAIL.jpg,Perfil administrativo / Cuentas por cobrar,"CH08-E0051 @ 00:17:54.400: Pagos - Hospitalización muestra cuatro pagos activos y las columnas Fecha, Tipo, Monto, Pagado por y Estado, además de Añadir pago.",Pagos; cuatro filas; Añadir pago; Fecha; Tipo; Monto; Estado,"Pagos - Hospitalización muestra cuatro pagos activos y las columnas Fecha, Tipo, Monto, Pagado por y Estado, además de Añadir pago.",VISIBLE,HIGH,NOT_TESTABLE,Auditoría de evidencia fuente; no se ejecutó comparación funcional de la plataforma en este subencargo de solo lectura.,Evidencia visual revisada individualmente: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0051_00h17m54s400ms_abrupt_change.jpg; recorte: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/detail_crops/CH08-E0051_00h17m54s400ms_DETAIL.jpg.
CH08-E0052,00:17:57.600,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0052_00h17m57s600ms_settled.jpg,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/detail_crops/CH08-E0052_00h17m57s600ms_DETAIL.jpg,Perfil administrativo / Cuentas por cobrar,"CH08-E0052 @ 00:17:57.600: Pagos - Hospitalización muestra cuatro pagos activos y las columnas Fecha, Tipo, Monto, Pagado por y Estado, además de Añadir pago.",Pagos; cuatro filas; Añadir pago; Fecha; Tipo; Monto; Estado,"Pagos - Hospitalización muestra cuatro pagos activos y las columnas Fecha, Tipo, Monto, Pagado por y Estado, además de Añadir pago.",VISIBLE,HIGH,NOT_TESTABLE,Auditoría de evidencia fuente; no se ejecutó comparación funcional de la plataforma en este subencargo de solo lectura.,Evidencia visual revisada individualmente: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0052_00h17m57s600ms_settled.jpg; recorte: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/detail_crops/CH08-E0052_00h17m57s600ms_DETAIL.jpg.
CH08-E0053,00:17:59.000,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0053_00h17m59s000ms_settled.jpg,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/detail_crops/CH08-E0053_00h17m59s000ms_DETAIL.jpg,Perfil administrativo / Cuentas por cobrar,"CH08-E0053 @ 00:17:59.000: Pagos - Hospitalización muestra cuatro pagos activos y las columnas Fecha, Tipo, Monto, Pagado por y Estado, además de Añadir pago.",Pagos; cuatro filas; Añadir pago; Fecha; Tipo; Monto; Estado,"Pagos - Hospitalización muestra cuatro pagos activos y las columnas Fecha, Tipo, Monto, Pagado por y Estado, además de Añadir pago.",VISIBLE,HIGH,NOT_TESTABLE,Auditoría de evidencia fuente; no se ejecutó comparación funcional de la plataforma en este subencargo de solo lectura.,Evidencia visual revisada individualmente: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0053_00h17m59s000ms_settled.jpg; recorte: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/detail_crops/CH08-E0053_00h17m59s000ms_DETAIL.jpg.
CH08-E0054,00:18:02.800,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0054_00h18m02s800ms_settled.jpg,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/detail_crops/CH08-E0054_00h18m02s800ms_DETAIL.jpg,Perfil administrativo / Cuentas por cobrar,"CH08-E0054 @ 00:18:02.800: Pagos - Hospitalización muestra cuatro pagos activos y las columnas Fecha, Tipo, Monto, Pagado por y Estado, además de Añadir pago.",Pagos; cuatro filas; Añadir pago; Fecha; Tipo; Monto; Estado,"Pagos - Hospitalización muestra cuatro pagos activos y las columnas Fecha, Tipo, Monto, Pagado por y Estado, además de Añadir pago.",VISIBLE,HIGH,NOT_TESTABLE,Auditoría de evidencia fuente; no se ejecutó comparación funcional de la plataforma en este subencargo de solo lectura.,Evidencia visual revisada individualmente: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0054_00h18m02s800ms_settled.jpg; recorte: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/detail_crops/CH08-E0054_00h18m02s800ms_DETAIL.jpg.
CH08-E0055,00:18:05.400,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0055_00h18m05s400ms_settled.jpg,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/detail_crops/CH08-E0055_00h18m05s400ms_DETAIL.jpg,Perfil administrativo / Cuentas por cobrar,"CH08-E0055 @ 00:18:05.400: El botón de acciones de la cuarta fila de pago está activado, pero el menú aún no es visible.",acciones de pago; cuarta fila,"El botón de acciones de la cuarta fila de pago está activado, pero el menú aún no es visible.",VISIBLE,HIGH,NOT_TESTABLE,Auditoría de evidencia fuente; no se ejecutó comparación funcional de la plataforma en este subencargo de solo lectura.,Evidencia visual revisada individualmente: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0055_00h18m05s400ms_settled.jpg; recorte: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/detail_crops/CH08-E0055_00h18m05s400ms_DETAIL.jpg.
